1000 10000
186 431 90
408 452 73
25 699 88
960 916 4
653 430 46
664 95 99
913 637 77
912 736 78
607 916 99
842 87 50
255 471 18
346 523 41
144 404 60
148 909 20
963 947 85
199 250 58
538 142 70
143 962 22
258 822 22
558 20 93
495 92 53
271 85 50
707 515 24
321 188 65
312 569 57
637 484 42
765 257 60
111 434 4
898 545 63
834 46 35
966 430 53
588 988 99
717 530 73
396 540 41
259 774 28
126 468 76
676 57 61
520 85 42
998 858 8
90 264 88
812 971 19
511 313 65
579 580 20
381 351 95
152 852 59
670 810 86
539 938 99
276 841 97
185 647 45
14 448 40
861 86 92
316 950 25
117 525 5
207 512 24
271 346 32
706 405 93
348 423 30
168 836 80
576 728 84
378 279 55
150 418 98
537 919 40
284 804 8
252 304 74
578 401 70
23 529 7
410 923 19
699 38 27
905 889 35
362 773 55
744 702 69
306 299 19
95 463 86
793 815 23
193 343 59
594 861 69
367 624 45
489 356 38
558 886 20
153 982 42
932 370 47
839 92 62
4 228 11
803 181 55
995 42 54
568 677 71
209 117 87
886 135 2
389 768 81
690 167 5
505 126 64
258 979 75
42 30 75
901 183 41
143 91 90
315 811 30
311 624 71
922 508 38
726 701 43
303 960 89
576 873 52
983 523 14
803 581 45
794 10 26
248 439 55
885 551 9
148 701 12
499 231 21
765 542 56
710 719 62
697 257 13
40 301 88
965 341 10
454 626 28
344 418 23
669 143 8
929 965 37
220 76 61
712 555 32
778 101 48
550 282 7
141 527 48
702 663 56
869 510 35
344 912 22
353 301 91
916 708 17
860 724 11
3 712 16
843 383 86
113 246 65
485 235 90
145 427 47
428 122 38
33 180 7
932 841 91
350 68 33
682 874 40
832 333 97
118 55 55
403 922 57
960 413 77
767 231 19
864 142 37
983 675 56
877 197 19
469 700 59
419 967 54
917 443 57
208 769 60
580 906 55
90 694 67
812 229 47
57 559 20
570 368 41
649 91 50
146 72 65
976 813 73
10 436 92
505 663 54
787 977 50
543 105 7
855 97 26
285 140 45
981 760 71
318 516 95
650 74 31
854 24 34
846 767 78
501 436 84
695 129 20
664 297 7
516 582 92
870 680 38
65 619 80
577 618 4
993 983 50
839 423 87
765 855 70
190 190 18
283 42 95
376 197 47
537 179 95
877 984 77
95 844 95
507 516 55
127 918 54
576 132 35
95 248 30
896 453 53
645 895 84
255 26 80
100 141 28
507 835 17
586 814 35
336 483 28
53 220 60
479 109 0
912 486 15
349 787 23
465 422 49
637 641 91
416 306 31
734 553 22
643 489 22
712 918 80
730 445 17
166 932 73
56 122 42
107 889 5
685 586 55
105 995 2
800 85 84
93 353 7
584 424 87
315 222 65
693 891 36
738 122 49
224 908 88
426 118 60
3 899 96
71 263 72
18 612 8
694 640 90
350 775 91
549 681 22
619 434 4
627 407 57
387 540 14
623 292 52
175 365 58
960 33 83
905 280 28
306 495 84
652 624 32
940 468 2
188 693 44
825 968 64
546 33 42
800 314 20
127 194 18
282 576 62
280 728 15
277 591 16
928 320 99
35 590 87
741 635 20
347 117 27
367 466 64
517 798 47
925 544 4
554 173 72
222 603 69
492 54 80
803 107 31
220 714 98
619 857 72
959 524 23
753 562 8
963 74 26
254 921 50
344 626 6
320 5 40
770 9 92
910 0 47
722 826 1
816 499 15
294 571 2
298 671 91
291 701 60
197 415 61
493 152 69
254 434 26
250 185 15
44 259 66
68 22 6
322 391 14
637 66 35
171 48 57
446 420 99
852 296 57
695 410 7
665 307 4
683 564 23
376 747 93
141 60 59
678 986 66
993 279 98
686 361 4
988 188 55
681 191 30
593 531 9
445 284 94
555 690 61
459 167 62
549 542 26
41 974 12
505 729 77
66 829 4
489 69 2
410 211 19
887 912 82
630 624 29
118 412 29
915 458 97
353 85 17
409 687 53
873 429 98
568 18 25
423 684 54
926 95 12
705 100 54
532 560 40
82 421 70
787 663 83
547 997 53
579 414 43
526 286 68
226 733 58
366 562 78
437 783 84
22 441 10
307 892 40
125 34 23
295 556 6
392 306 37
855 357 34
928 631 94
612 392 49
441 250 59
216 160 50
217 326 32
596 998 73
764 258 28
931 942 44
391 86 76
600 877 98
263 734 1
863 416 48
303 217 4
306 351 54
377 151 32
81 212 56
357 874 58
574 569 60
44 983 11
244 101 97
36 766 36
403 413 91
155 649 17
719 744 34
12 176 71
836 34 66
724 763 96
902 868 0
169 317 79
677 559 5
381 11 12
713 805 36
605 187 56
373 863 9
214 976 6
512 218 46
922 512 44
405 960 78
921 199 68
295 576 84
16 661 55
3 268 60
216 69 79
338 655 14
452 217 60
322 952 29
321 15 46
914 978 68
615 787 9
88 672 21
240 488 98
540 902 77
754 523 15
528 290 33
296 830 46
21 388 86
139 89 68
162 896 15
874 128 71
976 710 59
474 713 30
595 373 47
34 255 89
508 746 40
245 341 63
663 548 97
162 108 13
33 370 69
715 158 11
417 688 23
352 19 35
370 763 51
116 636 75
441 720 77
271 608 71
857 601 64
50 755 84
368 296 52
17 594 89
611 593 78
361 641 58
681 365 48
858 842 86
315 453 75
912 491 95
409 53 82
684 272 52
410 924 75
617 513 50
239 368 2
991 902 94
843 678 12
979 887 94
469 578 19
821 407 99
94 201 2
242 848 88
143 489 29
451 740 26
658 215 84
532 802 24
942 578 55
900 663 72
928 24 95
619 38 76
832 673 61
801 311 65
581 423 37
495 951 29
409 274 2
368 354 21
958 719 79
359 509 19
320 511 56
392 167 6
86 685 91
288 398 56
615 982 78
201 84 30
951 880 70
511 339 58
7 881 49
424 380 86
206 845 21
112 31 10
382 638 2
118 17 31
546 633 2
308 980 10
875 944 83
310 839 65
440 636 96
151 398 93
950 549 11
2 742 44
401 870 66
472 563 13
907 952 34
707 876 58
575 273 59
686 576 57
265 228 3
184 759 34
490 319 78
912 514 54
903 750 72
296 428 21
367 629 32
396 335 47
848 57 98
312 246 65
71 563 85
219 779 93
899 664 71
877 612 66
290 349 92
1 493 82
266 568 91
157 684 9
406 386 86
531 718 35
772 585 17
122 225 37
258 58 60
990 937 33
492 607 35
666 710 81
853 133 9
50 934 58
521 691 71
180 620 51
225 257 54
769 100 52
148 977 74
590 729 85
798 927 19
211 761 60
536 720 47
564 756 62
513 191 85
360 788 46
832 789 63
108 648 13
524 393 30
496 793 72
90 44 52
632 39 83
202 196 66
48 107 84
483 803 30
39 515 18
425 782 26
820 507 81
706 215 25
285 274 59
428 130 26
9 50 3
149 795 95
11 687 67
38 86 66
211 801 67
878 500 43
961 560 83
179 323 15
157 186 0
599 759 4
635 767 76
873 41 32
512 166 14
361 603 2
512 890 5
598 176 41
491 250 55
784 900 11
839 703 58
478 509 81
471 445 77
690 737 1
766 957 92
126 522 0
143 172 56
989 153 64
211 742 15
667 225 22
431 336 37
264 660 96
18 444 81
659 478 15
842 528 80
189 418 33
333 112 81
742 308 70
183 648 51
6 409 31
832 694 11
544 871 98
448 724 39
978 622 11
300 861 90
797 413 36
145 904 43
853 846 35
436 328 54
242 451 63
823 550 44
982 58 75
925 720 20
228 755 13
135 554 19
746 346 30
35 110 19
551 832 4
287 388 13
70 270 74
673 461 20
290 161 6
389 302 65
8 533 34
844 840 91
695 717 78
544 0 63
300 163 40
674 697 79
765 407 54
290 264 20
418 136 22
71 559 21
977 434 10
754 110 36
37 517 43
956 187 38
55 768 60
57 744 93
591 909 8
158 487 89
144 75 37
137 926 16
607 64 56
872 708 66
778 603 39
714 470 50
522 419 60
738 512 19
398 755 18
379 923 96
693 443 51
500 127 72
414 888 24
557 754 19
321 572 50
397 570 56
220 298 42
786 863 46
738 816 16
394 170 11
570 551 24
126 32 53
651 718 38
609 439 3
300 697 67
486 656 45
371 630 96
409 724 56
801 457 5
561 782 19
214 179 7
381 718 33
518 332 3
618 150 81
308 614 95
829 331 74
769 181 87
968 958 59
734 677 54
347 634 34
527 364 89
239 780 24
582 301 4
788 440 88
252 859 47
829 275 76
905 958 53
382 527 61
20 98 4
369 27 25
493 611 78
241 343 28
928 397 72
437 79 10
335 535 92
811 546 97
778 549 86
66 567 76
515 986 66
107 993 81
535 468 74
26 82 51
212 378 69
873 7 93
182 875 85
211 531 24
448 874 39
364 861 18
944 49 4
840 290 4
817 882 2
234 370 37
768 74 94
838 313 35
31 777 14
39 618 62
180 189 85
83 166 0
441 516 52
285 403 34
288 919 26
19 609 30
198 83 8
877 561 47
772 277 45
443 848 7
310 296 7
192 320 61
262 872 32
267 543 62
434 750 75
752 471 42
151 172 92
28 611 29
585 479 42
731 529 30
966 882 17
88 993 40
149 985 79
781 167 83
135 591 0
832 428 47
803 732 51
584 491 19
204 16 24
298 99 33
251 772 12
43 86 15
275 303 9
963 859 66
448 726 89
686 641 70
298 500 5
996 911 51
298 729 27
912 723 87
917 327 41
924 774 67
161 667 45
320 760 83
857 181 2
520 819 94
125 3 11
32 368 82
870 455 89
62 399 80
441 6 77
856 238 2
47 102 38
481 412 83
96 798 81
570 937 88
750 76 85
43 556 9
53 313 37
705 676 75
584 423 6
259 886 55
30 158 87
394 476 63
164 728 90
924 148 59
698 909 5
403 446 51
239 387 99
86 697 28
275 922 37
217 910 52
724 988 25
902 12 23
365 433 74
964 381 13
90 958 19
552 959 13
51 12 73
863 140 90
683 708 16
662 205 29
222 855 63
775 703 52
722 768 98
50 298 69
713 643 45
486 271 82
623 368 63
413 265 98
730 418 56
206 337 27
913 985 68
144 948 13
389 633 57
809 323 52
829 47 15
699 152 88
336 949 31
671 411 98
643 558 43
183 404 44
781 924 23
464 641 61
402 921 65
100 408 57
115 63 19
298 140 23
64 562 67
49 787 57
577 501 33
207 758 75
925 149 87
202 593 13
987 749 81
121 299 97
238 218 67
678 120 64
47 526 21
732 422 18
944 425 37
330 947 39
858 160 93
69 590 63
526 222 91
638 939 52
988 759 37
799 41 85
291 284 91
174 415 86
98 895 38
475 628 42
55 875 7
704 60 46
789 40 92
61 648 31
725 529 59
475 524 91
582 239 62
423 399 51
397 131 31
204 590 82
269 562 39
47 657 5
828 8 65
909 180 18
317 343 19
869 381 60
211 66 71
732 768 66
637 668 94
206 865 47
236 333 40
863 756 65
174 398 0
726 210 96
466 337 38
550 204 72
930 133 4
565 633 77
957 563 88
576 645 7
166 591 4
490 563 3
293 153 44
542 763 87
559 932 48
174 489 56
781 960 4
190 877 84
661 508 22
525 0 44
916 585 59
292 699 94
765 143 8
46 108 75
145 457 60
603 796 41
958 218 90
954 154 9
447 165 76
281 713 78
323 863 22
4 757 31
85 763 12
137 372 50
942 737 18
251 664 90
725 271 86
422 193 98
610 696 48
385 575 55
912 160 34
324 776 76
92 634 0
15 454 2
130 982 74
901 749 53
729 529 16
174 829 26
793 876 98
399 499 89
571 831 17
990 201 24
646 731 30
692 487 93
852 191 20
123 136 68
913 205 63
355 542 91
551 577 53
952 481 8
84 729 74
219 533 97
82 137 16
842 290 54
519 559 58
381 463 85
692 389 24
116 670 31
589 258 0
952 584 77
969 67 84
756 821 71
629 659 91
57 875 19
204 96 96
723 705 86
47 890 83
899 490 94
536 880 18
1 610 33
807 486 45
110 539 64
486 455 44
790 147 32
658 55 54
49 190 98
52 207 73
18 911 97
780 935 22
473 260 28
39 442 80
565 565 0
41 905 95
611 595 29
191 260 53
227 68 18
906 696 33
956 548 31
314 639 96
558 212 11
279 649 1
658 915 91
29 296 38
219 494 65
714 427 96
472 418 35
139 976 67
442 361 74
613 267 93
444 435 89
194 799 36
625 638 62
9 218 74
282 750 98
610 712 14
555 901 8
72 688 54
830 648 4
702 752 19
399 611 92
819 979 57
272 926 12
118 165 60
892 584 57
619 30 21
211 987 32
673 156 27
337 274 93
679 974 68
658 799 88
950 712 64
248 534 10
945 804 80
17 814 76
883 829 23
260 69 67
596 997 42
610 777 91
597 617 91
422 870 61
605 280 74
580 177 93
641 428 93
324 258 52
7 485 47
757 149 6
105 353 77
998 547 14
380 109 50
243 346 26
119 21 4
172 445 62
165 256 56
186 346 55
205 163 35
14 148 95
830 465 49
775 408 97
749 48 66
66 613 74
140 912 76
309 464 47
95 628 92
323 79 38
109 956 5
467 557 41
51 118 7
773 223 46
856 32 8
226 0 51
352 493 54
84 726 54
640 815 34
441 370 98
328 522 86
506 553 23
446 864 54
218 503 21
905 122 77
877 463 44
658 551 10
645 529 48
456 750 33
563 148 94
589 784 57
207 81 26
452 607 50
787 972 33
736 17 75
549 164 49
308 602 69
166 747 58
294 235 96
586 573 5
911 502 47
802 811 25
176 202 29
90 999 13
464 212 48
490 604 15
497 478 7
942 94 65
128 427 17
471 222 2
768 787 69
279 417 36
208 176 72
492 806 2
956 301 38
607 398 28
335 407 50
336 770 9
821 584 65
963 826 86
167 496 67
59 963 93
188 199 91
973 376 49
98 247 74
416 54 39
764 915 89
990 970 18
771 183 18
711 584 18
372 800 57
976 739 25
606 643 97
116 451 45
893 694 41
675 239 32
679 993 46
188 779 29
184 871 41
18 233 5
840 704 13
115 99 33
588 49 34
369 113 4
17 939 96
532 608 84
122 346 43
908 237 40
436 663 70
575 712 48
50 309 17
76 663 56
708 886 15
349 444 75
661 877 50
967 916 83
207 4 38
174 582 80
267 911 80
680 705 62
377 196 25
491 350 22
871 80 35
450 381 11
93 212 0
834 493 21
759 604 28
922 8 62
222 483 20
92 375 99
967 281 35
527 781 93
770 11 73
586 506 87
340 901 97
381 107 45
917 187 79
970 282 51
989 110 67
83 93 48
33 651 51
268 994 64
747 998 83
683 719 17
64 787 60
485 512 65
719 792 63
329 964 39
358 787 89
884 647 67
768 577 86
808 853 62
346 157 21
109 159 14
281 230 0
502 133 20
198 688 51
561 321 44
416 850 59
260 915 4
20 565 18
49 728 46
674 600 71
281 941 11
741 342 11
986 972 28
593 871 97
28 278 75
332 963 12
566 812 67
499 527 37
700 298 42
506 707 13
242 396 41
215 211 5
892 587 77
917 811 35
167 688 71
150 34 8
509 923 5
587 38 1
992 758 55
485 970 97
496 571 82
594 193 46
754 552 83
502 322 98
613 321 30
755 392 53
709 559 29
112 808 51
115 791 89
859 511 15
836 564 13
18 608 0
569 832 25
545 978 4
492 792 48
196 480 1
431 22 43
102 921 92
335 907 36
924 518 99
136 436 71
354 715 65
36 555 47
109 238 8
4 760 3
543 53 34
118 43 6
404 277 29
480 98 85
604 241 45
207 468 13
327 797 19
513 49 42
765 178 18
642 659 35
410 232 92
8 165 39
808 750 25
116 332 76
625 228 56
594 953 68
913 560 0
584 81 56
720 853 63
807 586 34
631 856 41
836 907 84
545 509 58
964 895 95
514 719 97
845 831 72
396 313 43
168 552 88
44 410 32
807 667 13
100 319 17
521 580 40
333 240 63
170 714 17
936 625 90
903 833 91
407 580 74
189 547 41
246 722 48
42 192 66
988 625 62
348 710 4
465 256 31
84 145 15
264 636 91
671 789 26
260 55 16
98 355 99
982 76 53
345 969 94
396 127 45
873 367 65
279 441 38
316 642 95
81 234 86
237 597 95
486 481 6
934 898 87
244 192 34
906 9 87
907 927 68
515 547 15
611 393 36
515 121 66
711 163 14
980 424 42
821 751 54
524 194 3
208 145 68
851 584 73
145 790 63
215 981 79
134 659 4
244 570 40
180 474 62
57 879 41
869 114 68
591 872 1
907 811 33
515 747 98
122 403 47
165 104 4
656 253 78
11 798 0
977 540 19
791 701 61
547 338 15
660 473 20
534 515 20
778 938 8
950 981 24
675 977 65
259 81 37
193 877 67
564 786 42
749 330 59
74 345 65
516 645 6
678 687 56
495 389 5
35 739 24
554 780 5
105 906 86
405 438 43
888 826 94
545 936 64
468 981 96
665 131 30
515 71 4
654 263 79
37 335 62
15 608 68
477 763 38
891 269 39
380 437 93
540 816 76
223 512 24
639 537 45
875 951 60
768 521 71
357 4 4
519 757 9
510 829 47
507 861 86
603 799 85
607 928 18
982 658 96
311 15 54
584 674 93
962 920 51
387 360 36
671 217 89
998 484 11
631 161 98
564 991 56
534 825 63
311 697 41
266 280 20
832 611 50
644 92 83
325 113 20
976 884 71
703 89 50
740 61 65
232 173 6
793 282 5
895 81 58
512 811 91
960 936 48
705 771 88
361 647 85
609 666 40
422 717 51
175 646 6
349 263 37
433 622 90
301 971 47
490 295 14
597 267 19
845 10 77
187 118 99
455 821 69
975 328 25
718 118 73
884 254 90
808 884 71
12 234 0
339 303 62
50 650 18
357 793 16
344 819 16
509 892 46
920 136 12
509 785 54
815 647 60
899 762 71
107 248 1
172 953 38
918 51 59
166 771 92
657 322 0
565 34 85
75 611 1
270 765 73
688 668 78
933 36 17
330 38 38
373 635 45
230 455 28
572 246 92
832 380 80
931 590 94
807 17 13
506 483 79
35 132 44
506 607 84
67 522 4
639 72 53
506 372 41
290 166 45
400 138 36
337 151 53
134 348 44
271 35 56
514 723 34
777 669 16
973 545 59
24 175 96
321 152 2
625 615 41
981 74 29
791 463 73
432 548 38
866 816 84
614 327 26
355 287 67
840 646 98
100 852 86
474 846 7
624 34 32
198 768 93
394 679 99
404 691 75
434 394 65
943 992 84
920 748 35
722 188 33
915 231 51
509 992 38
640 249 65
89 890 72
728 517 15
859 916 87
444 838 94
380 726 96
94 195 64
284 411 11
883 606 48
310 268 37
157 718 93
375 730 92
981 763 38
973 216 56
891 669 39
503 827 96
32 83 67
388 744 34
997 557 30
125 176 11
163 226 57
880 177 97
915 122 72
5 270 30
275 840 92
172 943 84
187 487 19
461 112 45
47 63 42
428 597 9
948 422 54
705 649 88
397 89 92
141 843 59
0 587 24
959 713 17
635 10 79
202 188 73
906 416 49
389 147 63
440 432 64
81 381 29
138 33 48
313 458 23
458 73 77
971 164 91
322 754 45
754 972 49
9 362 16
344 624 58
185 196 19
313 480 33
369 616 92
389 877 78
657 440 59
668 893 60
70 867 76
292 902 63
524 420 51
844 51 85
933 848 48
854 630 33
341 421 94
159 550 24
26 460 54
763 637 69
113 163 18
701 390 46
248 346 52
618 588 80
378 752 96
142 491 62
919 913 1
955 44 78
741 173 4
847 275 96
353 222 35
585 199 51
825 990 28
823 537 39
20 245 90
756 969 53
708 698 68
66 317 42
549 708 33
410 834 56
322 813 71
219 203 53
331 28 21
363 970 54
88 587 1
122 548 30
863 768 56
954 850 34
747 803 57
792 506 41
383 471 12
782 57 76
294 557 28
675 727 29
192 395 51
82 187 55
540 349 25
897 805 55
251 904 19
934 669 31
522 473 73
885 726 42
89 214 29
264 603 56
971 233 28
287 195 26
557 982 0
933 739 67
594 67 18
346 804 53
21 515 31
283 943 99
888 492 21
902 735 52
636 133 27
427 148 87
90 871 34
385 446 68
272 107 70
21 320 10
156 878 41
159 392 11
511 528 51
545 942 95
167 698 9
65 765 17
928 102 99
900 819 83
492 840 97
944 681 56
796 879 60
14 528 65
516 325 60
902 964 99
212 895 42
801 324 57
706 71 91
2 15 32
395 878 77
228 135 43
350 593 38
166 725 93
940 218 91
308 282 80
569 504 79
37 905 53
246 484 72
849 829 50
155 766 96
302 559 26
671 906 18
390 840 44
722 618 23
534 653 67
217 248 18
248 827 29
793 854 53
506 767 88
899 445 52
175 2 50
511 622 98
129 847 22
441 2 28
7 538 49
556 205 23
982 591 6
394 298 70
185 527 86
628 534 50
25 203 10
557 413 85
940 20 62
790 344 92
347 300 32
176 580 0
592 35 98
766 154 73
840 387 75
815 770 31
951 209 53
159 215 16
93 516 1
325 733 30
236 402 5
313 584 81
286 309 25
469 458 20
909 398 8
36 737 67
802 902 48
527 177 21
749 308 16
795 944 73
254 976 26
761 956 16
417 866 25
90 904 53
143 806 82
346 144 25
555 818 66
521 572 72
982 933 68
912 112 85
783 696 48
143 432 49
401 101 29
249 937 96
457 269 45
648 496 97
799 310 38
813 502 40
514 440 5
580 741 30
131 765 38
824 230 25
70 294 49
625 646 22
824 699 4
998 477 57
517 689 15
396 896 0
886 881 61
191 50 77
153 642 64
334 396 21
303 282 22
770 12 87
511 265 26
445 25 88
464 903 89
230 421 40
457 328 56
5 79 22
507 639 25
845 932 54
721 460 90
942 801 80
570 50 62
47 81 71
349 822 59
831 574 82
826 688 37
419 34 49
30 820 49
269 418 16
552 761 9
386 48 27
323 833 22
664 772 59
579 489 61
271 334 94
309 457 8
965 420 23
774 411 77
623 828 99
800 806 64
907 492 52
505 558 57
911 442 48
554 195 14
978 301 97
713 411 90
795 667 41
215 393 93
596 929 69
109 22 77
119 428 75
839 942 19
601 709 94
964 54 38
99 252 11
526 440 9
385 300 19
91 163 68
659 818 36
544 495 92
357 609 35
383 661 15
432 587 54
631 650 73
978 93 43
681 220 94
419 905 23
70 456 2
227 479 33
728 376 71
93 74 61
814 229 93
943 300 72
753 976 25
77 568 42
287 547 16
923 822 78
194 98 30
311 225 6
545 5 12
141 808 76
736 113 43
758 821 14
634 957 89
298 386 91
425 95 71
334 634 13
515 264 32
536 946 38
53 336 56
560 712 46
964 453 14
945 56 74
975 288 59
183 564 37
957 544 32
84 117 49
461 945 22
582 963 60
990 690 61
597 170 93
948 250 85
113 383 45
173 449 34
802 458 57
402 709 21
256 385 88
16 769 64
872 711 49
555 264 23
967 348 1
549 612 37
175 267 45
851 525 34
459 177 5
86 324 10
119 198 47
591 876 13
223 819 88
503 84 80
436 443 16
218 959 94
786 850 26
113 462 59
526 609 93
259 691 29
687 173 85
396 495 23
315 497 89
191 584 84
132 287 14
324 565 79
933 945 64
91 452 79
378 997 48
594 413 5
267 725 48
771 341 79
56 277 75
750 13 61
281 35 92
266 757 57
137 851 9
434 116 35
742 328 98
21 412 92
2 384 2
339 209 38
429 208 80
619 29 39
923 159 72
42 231 65
36 856 50
770 690 17
908 58 51
732 875 56
94 919 33
788 107 74
529 319 24
668 902 89
803 566 95
451 377 10
549 967 95
532 404 29
80 540 24
986 864 56
100 821 53
108 89 49
121 277 76
245 935 63
144 229 9
806 380 65
999 358 38
284 243 22
255 307 11
797 480 60
665 167 47
695 669 74
228 879 6
33 153 15
259 445 90
703 654 80
919 452 26
641 465 42
513 938 90
286 716 99
909 848 93
755 26 64
960 463 36
984 849 66
496 496 25
873 843 4
837 418 20
428 942 52
639 599 88
220 802 18
957 618 56
447 77 75
537 384 65
791 301 31
33 859 98
125 310 52
824 730 56
485 773 65
72 57 41
109 882 52
407 515 76
513 230 86
707 285 23
193 531 87
796 734 83
351 639 27
794 612 87
232 362 86
929 502 30
467 294 64
83 211 82
101 822 15
160 544 18
66 641 29
832 422 2
15 389 81
873 717 51
976 427 69
926 903 1
835 183 74
476 555 97
239 589 2
908 10 85
292 883 3
126 436 68
325 59 72
392 82 87
756 155 88
451 466 16
857 828 55
385 994 36
81 946 50
741 506 32
681 116 38
594 668 32
8 599 0
732 5 96
755 584 90
143 290 40
8 489 86
739 171 74
391 672 30
476 243 36
301 94 66
686 153 60
955 501 34
416 324 96
757 424 88
288 545 76
605 376 57
653 851 0
728 523 77
232 182 95
355 367 59
855 85 60
723 64 37
786 851 29
258 739 70
902 484 49
226 620 9
242 570 96
687 155 75
10 792 87
891 221 76
221 787 73
964 708 10
641 159 3
108 64 78
480 385 4
778 148 12
470 878 76
845 346 20
459 454 72
506 800 90
214 412 7
751 381 43
3 304 9
431 337 93
469 452 86
129 453 91
370 860 8
366 376 93
142 254 32
94 286 85
304 184 36
52 381 25
572 450 70
85 743 96
876 353 37
259 479 66
687 104 33
9 721 23
479 352 59
130 36 92
200 240 77
880 960 42
293 15 52
492 945 83
183 774 41
200 821 67
745 40 7
12 387 82
727 408 99
525 180 25
925 944 65
172 974 75
861 757 84
388 316 28
186 806 80
498 720 79
498 746 46
514 20 43
717 826 59
344 743 93
934 507 20
211 764 67
423 10 37
883 471 18
473 629 95
55 577 67
473 330 52
368 907 81
214 707 6
435 756 93
666 159 28
42 458 41
549 843 2
923 339 42
97 420 8
837 805 61
708 908 81
480 383 57
331 823 72
458 664 39
380 805 52
650 330 42
211 773 90
179 594 76
546 580 49
845 983 61
235 228 59
960 118 66
991 807 9
103 902 1
924 57 98
152 644 93
212 63 3
528 295 1
431 86 0
663 115 22
147 41 75
750 561 5
978 484 55
76 353 82
48 477 43
124 830 50
407 21 45
680 243 71
541 426 60
598 309 36
774 844 98
271 194 46
258 332 92
806 429 42
894 636 2
648 875 62
91 161 5
466 351 67
504 953 22
579 938 39
650 69 24
44 728 72
59 157 47
9 498 19
381 206 80
492 783 66
495 695 81
544 163 43
34 222 75
340 327 99
699 957 32
986 543 52
974 796 64
15 658 7
485 689 37
8 320 96
454 395 78
183 11 88
917 451 26
249 716 57
162 462 65
616 782 49
957 994 61
349 243 12
814 185 19
121 865 53
784 202 46
376 106 25
832 622 78
179 697 23
506 427 62
772 524 52
857 275 59
573 655 73
653 534 52
350 86 53
620 154 90
791 927 9
423 286 76
350 517 5
269 670 42
836 859 11
862 935 45
7 512 83
847 545 92
366 918 71
28 877 57
901 464 42
399 80 56
769 83 44
254 820 15
20 986 70
371 748 4
891 219 24
81 40 22
830 319 2
324 150 19
345 210 6
425 759 99
890 609 42
960 545 28
665 495 47
534 135 85
52 346 86
372 471 67
759 211 90
383 548 90
190 476 0
320 487 79
191 961 56
436 818 88
0 88 29
794 702 33
867 755 9
654 123 72
432 186 40
492 610 45
8 760 50
445 929 80
29 692 2
616 869 86
931 4 23
65 426 14
751 421 36
824 325 41
134 375 57
326 747 58
685 646 28
105 194 61
440 925 91
286 766 56
581 383 75
935 605 76
13 793 61
386 643 71
243 200 83
286 947 99
670 822 82
451 733 57
271 966 30
15 740 20
599 792 68
797 421 0
105 560 15
688 430 53
239 567 80
811 817 53
225 518 28
72 412 85
265 794 1
221 737 23
450 542 95
239 775 11
58 96 47
240 850 77
258 988 28
848 83 90
336 848 53
238 567 12
889 801 91
155 468 75
615 782 63
422 833 66
259 349 17
89 552 56
222 866 90
984 662 63
276 390 41
410 766 83
928 828 40
440 180 42
109 765 23
115 68 98
9 451 59
653 403 0
269 735 21
815 58 46
307 36 52
699 89 61
36 707 5
760 224 39
979 857 8
590 260 93
390 557 21
427 204 37
137 692 34
230 556 60
515 387 4
172 618 32
141 643 11
207 275 48
787 621 36
244 460 82
329 45 14
170 983 89
925 499 1
878 135 10
703 371 34
684 559 25
608 202 16
938 235 28
331 58 30
507 881 85
859 89 97
253 337 88
923 273 66
801 637 6
628 319 75
30 16 99
218 350 43
622 457 81
34 952 74
365 51 51
775 107 74
523 687 70
66 58 88
290 680 82
813 645 56
418 460 46
128 856 66
862 840 36
258 638 81
934 108 19
903 654 53
567 159 56
500 458 3
860 147 1
131 425 96
852 813 11
485 354 68
765 591 67
518 203 94
324 561 23
234 187 75
309 934 51
218 584 88
330 978 28
372 875 36
913 106 81
355 926 85
848 712 15
543 367 73
532 503 21
690 518 3
604 830 15
113 624 99
533 492 84
233 824 26
452 720 66
627 970 38
658 769 60
711 187 62
7 850 22
160 714 4
556 209 0
343 439 41
509 358 47
865 345 43
751 445 14
465 738 11
390 77 84
528 107 13
414 68 78
50 506 5
38 62 57
508 576 31
293 751 86
63 999 38
377 268 17
111 128 10
894 217 20
572 979 63
205 48 24
933 148 95
439 686 26
348 457 31
592 978 40
992 726 59
826 225 76
691 94 30
95 979 57
442 179 94
414 180 82
202 865 32
776 334 14
79 686 71
719 808 54
850 466 34
212 448 5
345 320 86
621 89 87
696 151 44
636 161 43
338 178 76
626 719 74
327 722 79
720 682 42
124 675 25
532 685 71
478 2 28
541 305 92
860 901 10
86 443 27
291 937 12
244 154 75
338 670 29
860 693 77
102 67 68
145 251 54
642 160 24
631 670 80
140 602 53
26 449 43
424 811 73
403 591 37
572 968 94
320 560 69
894 951 51
502 190 81
680 43 70
161 823 89
606 657 86
673 66 83
151 127 41
728 856 7
931 701 88
383 326 38
737 125 21
676 783 76
750 779 12
180 71 48
424 355 87
980 284 4
778 155 3
622 487 93
778 25 73
696 869 87
130 717 54
201 669 35
364 596 28
670 54 97
313 199 12
466 215 53
19 911 5
859 908 77
150 398 60
893 929 54
641 630 86
977 8 78
895 175 25
584 426 59
103 425 36
797 455 89
684 811 7
216 833 88
542 626 24
730 246 86
648 660 67
399 414 45
559 981 9
927 781 71
630 50 5
167 643 47
10 82 5
748 881 83
654 317 33
942 863 92
635 787 27
530 522 44
441 273 33
269 351 3
382 769 76
105 531 81
