10000 100000
6007 8913 39
7952 2343 50
3947 5052 64
7251 3547 74
4171 1128 52
575 4946 3
5833 8453 53
3713 3763 69
3971 3788 61
4142 9784 67
7401 9267 42
480 7884 79
3013 7598 9
3424 9228 2
3247 8488 90
2196 9413 87
8177 1468 57
5296 1035 11
406 391 16
1448 9274 50
9376 9887 5
1566 4682 66
7803 9870 85
4263 4922 62
4172 1912 13
2868 7732 83
9454 4382 56
2879 4869 66
9117 2964 52
5987 857 67
8511 9918 58
6952 6517 10
6377 9889 63
4267 797 40
6609 6447 79
353 8269 59
1902 3198 11
3363 661 4
4448 5707 90
9225 2536 92
6915 1245 59
5744 4187 16
496 704 97
7206 7521 69
379 5354 69
6849 4412 28
2086 8214 97
7625 7460 3
3629 9464 25
1449 1055 51
3273 5925 26
825 9035 38
8798 7394 36
1824 8943 1
1052 2555 11
4240 1666 99
3552 8364 8
1865 7132 72
5834 5731 15
335 2400 18
3886 5711 38
1186 1898 17
4362 7804 24
917 1395 84
2171 6280 56
5559 319 52
7312 4508 24
2462 4890 53
3900 3586 35
1819 2531 8
6715 2944 32
2783 1650 34
2961 7180 62
8792 2573 59
6965 2094 44
5701 7782 71
5842 9824 8
7125 8023 40
4580 21 76
8867 8533 27
390 3225 3
4751 1650 27
6347 1462 69
639 6179 80
5493 5203 17
6283 9889 24
1130 3263 1
3193 3617 39
7820 536 27
9896 2316 71
1046 2712 46
9179 2929 60
5060 5017 57
6214 4037 24
4132 1584 7
7959 7404 87
1770 5688 31
9607 7709 28
1725 4172 17
6673 1968 59
4493 1958 55
196 4527 86
9207 236 94
1173 6224 69
6539 259 93
208 5069 65
9709 4412 93
5757 7250 69
6166 5598 47
520 5420 6
9154 9463 84
1253 8817 84
5607 4258 47
884 2802 3
4239 7888 63
8054 8131 28
1102 7017 14
7756 3386 76
1525 9092 22
4267 5143 30
3370 2790 4
3935 5977 27
6412 9532 0
682 9391 95
8875 927 52
8495 512 56
9777 1423 60
6600 3707 64
4257 538 94
2671 762 8
4628 9639 49
9513 4416 80
1664 7920 67
7778 773 49
9621 8090 26
1312 466 44
2580 7675 10
3466 5128 33
3052 1472 88
2031 6625 47
564 3230 97
8791 9903 53
8293 3259 39
2681 2996 83
2025 9381 97
3288 8103 25
5502 9864 75
5036 6036 90
4034 5516 83
2285 4776 9
8177 305 25
5919 577 88
5282 1816 68
6469 8116 42
8765 5512 0
3718 3341 10
8914 6234 4
9354 4265 20
3802 9575 85
9799 9643 73
1456 8341 61
5421 332 48
7454 263 33
419 3317 59
4284 7016 3
6413 6183 69
3812 1796 72
8374 5980 73
2086 4415 90
8500 8427 38
3761 9629 85
4582 3108 55
8021 9733 26
3463 2552 80
1059 5069 70
6934 2597 91
5275 4259 85
4014 7744 61
8957 120 74
4151 5599 32
7169 5169 74
6561 6446 42
5333 5536 55
2638 3153 45
5161 8555 22
4012 6265 3
7231 5083 95
7418 3939 8
9132 1271 86
5934 1239 20
4205 6289 83
9852 6647 81
5815 5054 48
9368 3611 99
2683 5916 7
1462 524 74
1206 8539 57
6226 1009 8
5994 8790 12
4229 3047 53
9293 5101 17
652 6070 26
600 3334 65
7559 5637 78
5721 8164 54
969 5876 12
3899 5158 17
5534 3184 11
5366 5387 50
6204 2488 37
3913 2172 50
2875 7299 5
2917 897 33
4205 3032 91
5169 8010 87
7516 4150 93
9835 861 11
9183 7033 38
6853 8605 15
151 7183 4
4988 2562 1
3876 4303 97
8444 9655 49
246 5861 50
5241 5276 68
1858 1463 39
7300 2339 18
2426 3982 67
9794 7935 34
1512 336 45
6199 2784 6
8298 4151 67
6170 707 34
1394 9235 68
790 3069 5
6947 2641 91
8231 3389 25
5799 1408 25
5544 9099 93
6970 7760 32
5568 5576 73
1797 4918 82
242 4098 82
5182 8337 77
6057 7002 58
9937 3037 33
3467 2912 74
9028 4691 76
4177 1439 33
8678 3781 80
3516 7748 3
9477 6360 13
9014 4770 58
3152 8702 75
1192 8268 40
255 6055 50
2554 1525 45
5469 6975 95
9974 5552 33
3292 2289 24
7965 2398 34
5727 8110 98
8002 5420 0
1594 1999 44
4870 1155 44
1178 907 90
4858 7473 88
2606 2768 68
938 914 63
4739 9490 68
4007 9133 28
7107 9693 96
1223 2701 36
5655 9785 89
9061 7851 88
764 6966 88
5618 7901 70
6953 344 85
443 2118 30
6541 6929 59
2829 3049 40
1112 6247 41
9363 4982 9
3125 4123 75
1137 2129 69
1813 1171 47
5120 2929 96
9294 7331 57
3324 7055 47
2431 3950 10
7112 6213 78
9131 6254 84
6102 2113 53
6606 68 82
4780 3030 12
5136 6175 82
1289 6233 12
9100 8544 11
8648 2245 6
4496 3507 59
698 1939 53
3376 1299 58
4100 8887 83
790 8139 51
2013 2370 23
7751 1377 74
9815 1292 91
6737 9889 14
6160 9008 21
4868 477 58
8348 7671 45
2493 780 30
8522 5612 62
641 1826 29
7494 3967 68
3904 5098 35
3100 7997 81
8023 9460 29
1695 9178 6
398 4269 99
3376 6122 36
5867 5620 62
8253 6006 45
3084 6237 76
8839 5207 42
2605 2401 59
1979 5906 10
8238 7713 13
8706 2252 37
1387 6914 7
7889 8639 90
8512 6466 91
5758 931 93
3737 4590 31
7105 9406 5
7388 5428 65
3527 2057 92
4554 6673 78
9746 3287 79
5639 4109 12
6298 2294 43
9004 2547 54
2848 308 86
2132 982 38
3305 5431 7
1189 8285 60
5272 6956 52
1928 2136 10
7038 7242 21
1919 7919 0
6155 5374 59
7337 6092 85
2049 4886 3
7167 6986 76
9186 2628 15
9663 4904 95
1790 341 30
2348 9190 92
8579 3943 36
1001 532 79
333 8651 64
5931 2086 68
3040 8480 72
1222 3953 94
8419 4764 7
155 9935 93
9372 7517 87
4197 7749 29
4121 7734 58
4246 573 85
2921 4138 71
9150 4150 47
7165 6268 70
6061 7499 66
4173 1307 81
8662 5193 38
8102 9077 13
2994 128 84
4955 3228 93
5091 3623 76
1339 5682 51
4854 6840 74
99 8774 0
9541 6409 4
5174 8907 23
799 6364 49
9332 8618 50
1101 5172 31
1805 9394 31
1725 5849 28
9216 109 39
1645 1918 13
212 233 5
9843 1740 85
9933 1597 21
1796 3163 74
7366 9935 69
8658 1156 68
3385 4592 29
8981 835 78
8169 7371 28
5797 7260 52
4786 6948 42
9729 7645 60
5689 7283 30
9270 5801 42
665 2529 7
108 6098 0
4052 3203 34
82 9453 98
7154 4935 1
2692 1872 40
9468 2336 43
6140 3559 61
3372 2136 25
1415 4837 1
2950 8989 2
3246 6694 72
6021 4703 14
2084 609 73
8025 5355 19
5352 8108 11
5977 9617 69
4183 9592 77
6452 9510 37
8875 4110 94
887 2939 63
2734 1856 72
9208 4811 19
8232 2876 69
5907 3057 23
1803 7801 93
8479 7239 48
1758 5101 4
8018 2419 30
3541 8059 87
1546 605 42
3237 4757 50
878 3748 95
1031 8052 80
2567 604 60
62 6866 24
4327 9906 76
6728 5798 99
8057 819 66
9747 5366 93
8575 8688 26
5083 7139 0
9401 987 89
4971 5868 50
4639 8719 41
8771 365 35
4512 1208 29
9178 1006 3
9824 6597 95
1368 3709 20
5613 916 90
5906 3604 97
4997 2057 51
6168 5088 5
4109 6946 72
7663 3675 26
6901 6170 43
5199 6436 94
5504 8286 70
9026 8141 18
9023 3728 75
8507 1825 75
4391 6468 68
5856 9168 2
6176 5896 56
5491 9574 59
2384 8908 51
6091 4345 31
8902 1076 73
4097 5781 25
6107 2393 82
9804 5244 16
6702 7502 55
7019 6751 48
3468 1902 5
3726 1918 9
9811 2875 87
6640 1160 94
9296 8188 86
9748 9722 45
4942 2677 80
4298 8544 56
7279 4080 50
5199 9412 89
2331 3036 72
5683 8156 68
280 1949 70
9444 2053 95
4440 5748 99
3084 8292 89
1645 6844 44
6831 7124 87
3127 4081 73
8955 5041 65
6222 5138 42
9946 5445 28
2993 3680 25
94 9166 87
4453 2321 80
9235 5184 87
9498 1912 61
8491 1169 29
5575 8268 22
8541 6022 71
1055 4885 72
8754 7441 83
4226 4444 74
9199 5527 46
4791 2901 53
6153 4437 95
8447 8975 27
260 4549 28
5638 8623 68
1201 7650 89
2971 4160 10
1100 5594 74
9138 2766 31
9798 7519 31
2041 1611 20
8569 8816 17
5147 4049 50
734 4811 91
5465 6530 28
1663 5112 81
4494 7677 41
5243 9913 8
5834 6059 67
4593 7273 33
4846 742 98
1541 5842 16
2043 9604 19
1779 1192 63
847 1435 58
6811 5914 14
6747 9205 35
3763 2916 9
6074 5185 83
1026 6426 0
9948 25 27
2334 5643 51
3195 1533 83
8880 7033 40
7845 8023 78
3796 688 25
343 4195 71
6556 977 54
7849 2919 62
7340 4466 99
4209 592 60
5893 5059 19
6773 1172 93
1406 9132 0
6163 495 34
1228 3713 89
3874 8200 98
8378 1156 7
1669 9350 30
3511 7707 78
3011 922 76
9696 844 19
3692 7683 47
8496 7176 24
8037 451 9
195 8800 76
8872 2903 62
3522 1122 8
2823 2282 56
5742 4491 24
6089 5877 80
7937 7940 47
5534 798 71
2252 4395 47
2722 2314 62
1593 4751 18
3525 9500 10
8807 8256 3
5884 3243 62
2756 2169 86
3440 662 45
2955 5587 69
4991 2257 58
679 9882 33
1721 9773 46
4723 3283 95
3141 8904 19
7994 3060 1
3940 1174 4
4627 9959 61
6513 8525 66
1146 3479 83
651 9032 16
2290 4090 73
3462 8161 0
7951 1937 88
9887 902 46
7207 298 64
9330 2496 10
5687 5619 23
7833 3960 77
2718 9693 9
776 3411 57
6861 954 78
5027 620 99
6948 8243 5
9223 7562 86
128 3392 80
60 4600 19
1718 368 0
5625 2271 11
3442 7092 45
1641 9076 16
1826 6379 15
7913 1625 74
9321 3608 84
8422 1552 94
1282 817 16
254 4367 88
9619 2411 10
7210 6456 23
2627 6525 23
7802 9945 44
3014 9046 84
8271 403 18
1801 9055 70
2084 6031 39
2242 6790 20
2753 1801 23
7303 616 15
9218 506 21
8471 397 81
7370 5 30
1532 797 28
3378 3194 38
2902 5689 55
6594 2708 36
6266 4373 63
5029 5748 35
8613 5939 59
3388 8388 74
9021 7338 78
1290 4206 49
6938 5795 6
9116 6243 64
5853 3155 25
9087 7056 27
9191 9877 38
4702 4695 17
3372 6357 92
2168 9294 4
3919 7652 65
7463 4651 75
6858 4877 43
6648 6573 66
4403 9210 80
7666 8478 89
2727 4050 58
6935 7122 47
7635 9796 95
1146 669 59
7919 7631 86
2368 1330 66
6441 2229 24
8165 9259 58
9387 8548 77
2401 7661 28
2085 1507 46
9471 2106 22
3532 4526 85
6605 1255 28
138 8809 14
3648 27 99
7033 1821 70
4794 8298 66
1211 4814 51
1813 9889 40
7095 111 82
3601 4390 31
3350 5130 93
1826 7705 61
7248 9530 62
4566 9474 51
9012 4390 9
5838 1615 46
6753 1594 87
3247 8369 22
7936 8531 39
9265 5493 98
2647 438 86
9303 358 2
7795 9760 95
6522 9923 14
7642 7466 9
3995 697 59
1596 2819 64
5614 7915 72
4841 9522 59
2858 9725 39
6117 7090 28
2749 4032 51
6215 4561 98
6020 9286 6
9750 9387 77
599 2320 79
932 3837 29
2060 2743 2
1692 4695 9
513 451 43
7069 4387 58
4371 1994 42
2282 1101 75
7392 3346 13
4753 2057 42
6362 3198 53
4323 6115 93
2986 9871 86
9279 4006 89
270 9765 39
981 7250 90
6017 9364 90
605 5431 94
4973 1129 1
7995 2339 32
4086 8965 38
8897 1106 59
6288 9094 38
2961 4785 78
8072 1073 12
8961 5576 99
5750 563 96
3101 141 50
4639 4676 56
2351 4203 18
8694 6522 7
960 972 51
5589 23 60
1075 8928 48
1479 2816 31
3511 6527 40
1629 7080 15
1187 5623 3
4923 9891 42
1936 807 39
3252 225 19
3923 1932 17
5530 2616 79
2910 8597 81
7923 47 46
793 9582 44
8034 4412 81
4384 8390 46
8674 7405 62
9538 9149 15
9824 3631 11
7649 8884 76
4318 6871 21
879 8554 56
3311 3289 78
6909 7566 81
425 1091 71
3283 1603 42
652 200 3
9302 9902 82
9064 3129 89
1872 6489 76
4857 6578 97
4165 473 24
5128 899 68
9498 2075 54
3185 7648 38
5690 5755 12
3492 9187 72
4461 3299 22
6804 8798 80
9752 7283 43
6414 6595 4
516 8889 42
2233 7695 42
5584 2395 97
5701 2962 76
7507 9167 58
8054 929 68
5988 7743 96
371 9946 22
3431 1586 19
3286 6323 17
5607 4100 62
9841 5146 25
7973 6781 62
2997 2429 9
2347 6704 72
3516 1820 73
650 4644 80
5058 8707 18
7751 6635 90
6955 4252 20
2863 5099 85
6655 6745 71
8832 5211 58
869 9167 1
1907 1130 77
9516 9821 1
2889 7906 49
7051 5541 20
5983 7229 15
148 5039 8
9618 9110 29
5496 8940 34
6652 6287 30
935 7415 11
6941 321 81
9362 6039 26
6484 7187 93
8985 6124 80
182 5710 29
7752 2499 97
349 6103 55
7834 1552 32
5618 6854 37
1670 3498 29
7860 3135 63
5142 8144 95
5597 8500 10
4022 9267 90
8243 4984 41
9293 7228 61
4885 3804 39
6450 4982 61
24 8666 27
7315 7576 22
736 1653 93
2090 3346 82
9090 7813 79
2939 8827 3
1221 8723 92
9940 3420 27
9325 6685 6
1951 4674 37
5899 1464 35
2328 6205 63
2220 136 65
6732 1518 71
2304 2988 62
2801 5708 4
901 4133 97
543 1341 38
299 6516 56
8256 7888 30
5599 7760 8
2507 3855 36
7665 4664 62
9982 3281 81
6169 1562 15
8879 2108 81
623 4624 14
1300 805 80
3928 6921 65
7726 9970 43
7445 5955 16
5940 2433 36
5418 6617 29
1656 7874 11
3452 1455 18
8081 5912 71
7974 6912 19
5831 6793 17
4826 1080 25
4623 1050 45
9395 8532 49
5719 9552 43
1439 6161 68
8572 332 89
8619 5062 22
9800 9967 83
4408 3629 84
2173 8732 45
8156 5417 2
2177 1172 57
4202 4336 21
8957 4084 40
1321 4474 15
1294 2873 85
2366 6888 45
9967 6092 49
7244 58 67
1444 9706 85
6862 7833 28
7677 2179 46
6603 1677 16
8842 8761 56
3683 4452 64
9686 7072 48
5820 4020 18
6570 9666 91
7944 8290 19
3970 4567 61
7360 7585 9
4311 4178 75
8603 2327 81
326 2286 64
687 5148 98
9373 2542 58
5976 9238 4
3642 8825 60
32 2202 53
1355 2828 12
3183 3401 95
5413 1100 42
7913 5162 73
7452 5904 39
8710 3328 69
6052 6076 54
476 179 97
1703 9073 88
4180 6665 41
9667 7344 31
4484 4452 41
2414 7230 92
1294 393 18
6911 4228 30
6904 8842 48
4108 3923 5
2531 544 94
3048 4464 2
7329 9948 2
6377 7867 86
1923 5353 33
658 6190 37
8027 3183 47
3857 7246 31
7871 4063 10
7814 2616 94
3089 2510 35
4131 8712 8
7321 1821 78
4262 7581 53
3541 3586 43
3757 560 33
2510 443 66
812 490 26
31 7760 1
7847 2309 85
5779 4238 64
8564 2689 8
2911 9959 70
1045 3704 3
7814 183 57
5821 162 40
6184 9925 16
5528 6072 11
2169 6108 28
7576 3287 4
4195 3024 64
6561 751 93
253 5244 78
2299 3337 92
9459 2682 75
9665 2141 54
4387 4986 55
4246 7085 41
2739 1506 52
6467 1477 23
5809 4920 43
3589 4915 20
7735 3551 79
688 2518 9
9785 6235 71
4564 7716 12
5538 6350 90
1400 3675 75
2365 3568 38
9513 1143 33
1673 210 35
4244 2245 87
9082 5348 64
4879 9675 50
5330 6078 94
4119 9698 60
217 3140 47
4087 4768 12
3646 8619 10
4066 4289 90
7864 5445 1
7205 6492 48
230 7108 37
5342 6851 83
6555 1930 82
7247 5247 17
9594 6149 33
5745 1221 26
6735 14 46
7343 2177 78
3576 4827 41
273 4434 27
5506 5458 64
8656 7568 1
2184 5451 76
8597 5457 59
3879 2935 95
5085 5578 21
9566 3723 33
9767 9290 78
9837 4611 58
6860 8424 7
3258 7137 91
7401 6645 4
7232 2162 89
5999 7639 62
1648 193 51
6130 101 23
4041 5347 89
2429 3596 64
263 3708 84
3829 4468 64
7915 273 55
439 967 47
6118 6247 85
8093 5254 72
8455 2551 64
7565 3615 35
4423 4446 3
2879 476 46
3035 2816 84
8976 4744 52
488 3034 94
8572 3305 66
7068 5880 82
4214 6282 64
6228 3947 26
3194 3668 93
22 3313 77
1976 4756 56
5875 6999 65
7043 70 43
840 3757 46
178 1953 33
6166 7552 92
2114 1888 77
428 7540 31
4364 5534 49
9953 747 15
3234 7748 21
9200 3564 48
5555 4106 13
1671 4198 56
1832 3596 6
4002 5577 19
8036 1523 42
336 9779 7
4451 3607 26
4934 6415 62
9087 5288 72
6469 6802 65
1130 6205 8
2474 4763 65
2584 2562 92
3373 7245 10
4798 2330 54
880 2530 79
6302 2909 42
5430 7647 76
6672 3212 15
9996 5909 89
2005 5805 92
1030 2672 56
2334 7799 92
3833 6334 84
6968 1188 96
2128 5236 15
9394 3527 22
5803 2764 23
5133 6723 3
9281 9184 96
4534 1129 27
3431 4410 13
3667 909 15
9130 3870 95
426 3608 49
1817 4915 38
2382 501 79
8685 9298 89
9655 242 94
1395 2148 54
8457 8715 71
9253 6816 84
1282 3865 22
7158 3088 81
3230 7512 9
3631 5931 42
305 2975 24
409 7804 16
8217 9592 62
4556 2460 84
9885 7614 44
9583 4086 18
4201 8111 23
1692 3221 69
9694 734 13
7570 2111 42
7450 9718 37
5185 8012 75
6243 2493 63
6368 504 44
1182 8994 60
214 701 48
6063 9035 92
483 5721 35
4327 9793 23
3934 9359 81
9182 9771 14
890 7023 43
3137 3910 61
4037 8765 68
3275 2676 72
4740 405 53
7602 8198 51
7318 593 6
4502 5721 85
2296 1070 26
7521 2041 27
5277 745 52
9773 382 48
8533 8542 34
5920 5299 72
1885 6466 60
5946 1753 45
7504 6035 12
3730 7344 63
2288 7025 42
4154 6532 98
5746 683 47
1636 9497 45
2464 1931 69
6096 2915 86
2702 6196 55
9372 9370 8
2148 1080 10
867 9474 78
1910 6558 92
2471 5323 19
1135 6698 29
5151 5250 39
7563 8508 94
7178 113 64
899 9573 86
2752 7930 80
7294 3414 9
8589 9715 24
3478 5488 96
9550 9798 41
2004 1992 26
4031 6003 90
8038 6637 37
5082 2487 63
6278 1947 18
8264 3113 14
7053 6689 38
4564 8771 30
2279 3743 41
4664 6604 89
8018 55 99
2885 4557 54
7031 1002 11
7736 8734 12
2836 7126 20
1237 9744 72
7839 6246 98
9392 3567 1
8710 3254 35
249 4866 0
1484 5903 89
8766 9843 43
394 7491 83
2828 4722 33
9715 1380 89
419 2698 50
9794 7077 62
8058 6329 75
4292 8058 87
1917 1958 25
3382 7982 91
3510 2706 1
5432 1676 92
5015 941 19
8326 440 29
825 6307 53
7386 6493 26
2370 9646 27
9970 7971 21
4684 3066 87
1991 7233 74
5216 6110 77
3224 5813 21
660 5523 17
9342 4588 62
9870 5383 3
914 7929 76
4959 8844 20
7653 4063 33
8652 698 41
2258 5760 94
5473 2180 4
5556 1262 45
9690 1045 58
1074 2026 6
8289 5436 4
165 8705 49
546 4858 82
3250 8105 64
5205 8390 17
9360 2871 41
7922 1302 95
9002 6048 87
5352 8781 14
9856 2971 33
2698 8748 89
6362 161 29
639 2454 55
3104 7063 96
2486 7796 88
935 4178 42
9199 344 31
6853 7353 22
8561 6897 55
4041 1351 57
9220 7687 13
5516 2620 77
3109 4437 86
7757 1035 75
6803 9596 26
9796 2352 49
9992 8786 62
7532 6109 9
7749 2661 63
4258 3816 20
2891 1517 59
8196 2066 89
5421 1829 83
9070 4165 85
1875 869 11
9300 1788 46
4205 1 69
3403 1609 56
5393 3236 62
2514 6532 89
9480 9118 77
8667 8228 54
803 4277 38
6287 8818 30
8503 2277 58
2294 9943 8
7043 8804 17
8005 3803 80
4591 3988 77
81 7722 59
195 6908 42
6163 5726 24
99 5720 71
8789 3410 81
7318 4264 24
2434 864 58
6316 8163 92
3004 4952 15
337 8638 97
5419 1536 17
4764 7462 87
6016 8245 21
6347 2401 36
7053 4739 94
2151 7999 97
9902 5124 2
6453 3366 35
237 8306 93
3302 6814 44
3282 4530 40
1822 3242 76
8230 4102 81
6359 5443 80
3626 4425 5
7747 8336 5
4014 5912 81
7993 5079 89
3006 1322 59
4133 3111 98
3804 7504 57
7749 5972 71
6742 5648 94
124 9078 61
2794 5130 99
3130 414 94
8469 3025 24
1327 925 91
3437 8575 5
1235 4407 20
7659 2854 75
3220 4506 23
9517 702 18
6503 2609 91
4568 1706 32
8724 4420 65
1843 504 58
4273 484 48
6657 3690 95
4425 8186 21
1614 5756 59
5060 9389 93
7027 1417 55
5332 2478 15
320 3303 58
4798 672 73
7068 2563 24
1975 7189 22
5769 2957 46
6901 7255 51
1360 7808 58
1467 5181 13
6071 8553 10
4748 7709 4
3162 5791 19
6312 9052 63
5305 6675 18
8850 3908 69
614 240 67
3506 7858 41
4854 8360 75
6772 7873 72
5824 3080 30
1653 107 35
291 9871 68
8501 2285 83
3071 1648 12
3615 0 60
179 6905 89
6257 3004 72
7123 3250 6
707 7243 0
5855 3485 4
193 9126 84
5450 473 58
8328 2059 3
1809 5407 73
4122 4414 54
4441 2375 3
8082 5344 79
7605 1866 81
9988 8010 16
5241 2530 73
2502 176 93
3175 9273 18
6170 6970 30
4716 9994 16
8287 8371 53
7718 3366 90
7999 1656 51
3918 8454 12
295 3342 94
4347 2592 93
9917 4426 55
4209 3422 93
5495 5896 65
172 3503 81
6196 5882 71
9459 2512 7
1963 7680 51
7910 3954 22
8980 8674 85
1686 9099 64
7340 5883 59
7927 9769 2
7136 5986 20
8119 6028 22
2804 4798 56
9962 1918 55
4073 2265 20
3770 1451 44
9326 8216 68
3341 4420 46
4741 394 87
6615 1385 56
5595 6654 87
448 2548 0
8434 5098 11
8380 5464 95
5846 3352 37
5673 1296 35
4881 7075 8
7800 7719 95
2176 5727 76
5476 2371 98
2543 6469 5
966 3285 74
2108 9732 73
2021 496 48
9903 6943 25
7941 2727 61
4330 2915 60
3838 1141 81
7323 4723 2
4685 4285 76
5225 3022 0
4947 4461 63
3354 1745 87
908 9698 97
108 7768 45
6526 170 20
4603 3331 12
2419 8752 98
6586 5360 23
9584 8455 31
9805 6437 44
8120 5783 58
5171 6682 61
7958 3264 75
2985 2671 67
8909 4101 17
5195 9564 70
4379 1349 44
5433 3552 17
3973 4419 94
23 7442 47
6317 35 11
4813 1730 74
5203 8254 9
2911 7521 72
2467 86 80
5432 7802 53
7940 4352 18
3641 5727 77
3705 6893 72
4501 6432 11
5830 9794 13
4216 2095 13
9002 7806 28
9372 4308 51
7294 6290 9
41 7800 30
6192 56 36
6081 6390 11
2400 8625 30
4595 3969 4
3383 1307 8
7359 8535 81
7217 5283 54
9432 4755 75
127 934 0
5005 5625 41
6201 2960 84
1108 882 78
6575 8920 56
6979 2266 94
3608 8893 31
5242 616 72
648 8044 62
730 729 54
1921 430 16
326 3875 42
6771 6451 5
8545 7095 31
5465 7809 10
3125 8602 6
6298 5188 96
649 3033 69
6993 673 54
6969 3901 6
6087 8844 25
4921 3138 99
4420 5856 65
2876 8402 55
5427 585 49
8843 728 44
5178 343 93
3931 7169 67
9804 613 75
7552 6706 78
7597 6800 60
5082 9296 67
9085 9528 66
158 3142 3
6163 2319 91
3741 7922 90
8279 4634 61
2130 5405 50
4861 8570 0
6629 3598 71
9815 1202 31
6178 4879 78
4179 3136 70
7121 2986 94
7815 7572 2
6363 9954 0
834 8517 67
3240 2519 38
7566 3612 83
4364 3399 66
9286 361 76
3819 7793 76
8907 3734 72
1512 832 63
2536 5221 11
7135 5519 77
2335 197 82
5602 9736 23
6391 6272 72
1862 8464 23
2445 482 18
6246 2862 81
4974 3713 93
3157 5326 93
3251 650 90
2314 2318 55
3354 4853 58
462 3468 3
9035 8003 78
7612 7472 91
7248 3107 64
2864 8957 93
3842 7503 46
6 757 93
33 4211 81
3339 5545 89
5308 1000 71
2824 3260 37
3965 8716 9
7099 8387 89
2430 5124 62
1278 63 84
7711 1677 64
4551 4244 85
3014 3510 77
475 5206 86
2873 777 57
1358 5687 92
6651 5066 81
3689 5286 88
8707 4803 45
449 7536 27
3422 3948 61
2423 2848 65
2135 9036 82
7525 6463 59
8195 9613 99
6005 3321 97
6210 9988 54
5131 5864 39
4818 3438 70
2830 1419 35
4611 780 11
8439 5203 9
4653 4575 78
7621 836 83
4162 5160 75
688 9702 36
7806 2858 90
8052 112 53
5597 2848 96
1999 2157 68
3680 537 80
7909 2035 55
8248 9067 64
7780 7306 47
8960 272 71
3294 4612 4
4174 356 56
1436 1453 27
6686 68 95
8111 3718 59
7733 4409 1
8940 1805 71
659 5452 39
2982 1711 52
4007 904 68
5283 5230 36
1077 9341 43
620 718 91
4740 4420 46
8346 8703 91
6412 4368 51
1902 1043 81
6738 7203 23
9044 4282 31
2242 5524 94
4625 1774 51
7991 4635 71
6942 9722 37
5616 1760 59
1561 7005 91
7393 5552 87
8403 6483 7
6115 2297 4
1193 9664 22
8778 6517 59
7861 6297 99
4966 141 46
6026 4412 39
2110 4891 97
8248 4325 95
1269 6989 93
8338 7591 65
1333 4520 38
7256 8289 38
1705 2603 58
4610 2109 65
8697 3584 8
7295 304 36
4834 2203 4
2353 9087 47
9989 6419 59
3227 5969 48
1254 689 90
1205 9782 33
6406 8344 37
7291 4169 61
8126 9003 18
6842 8965 66
5696 1998 43
2812 6487 6
1619 5517 95
7399 1577 66
7852 5478 20
5326 1588 67
5001 7605 92
1404 1074 65
180 8162 91
3319 8668 0
6250 4186 19
3232 7562 7
3809 2507 59
8738 1175 95
7189 3603 55
3424 5872 18
3575 4734 39
7123 1547 9
3109 2971 55
889 3850 76
8474 3192 63
751 3339 53
3963 4795 63
9890 3463 85
6101 2891 44
2344 6738 29
2968 7932 39
7852 1746 26
5662 6795 28
6873 8624 43
9896 2510 5
6590 2508 40
4896 2879 97
6338 6027 27
897 4901 41
299 4491 59
7124 4199 64
3562 3887 45
7474 5361 73
7947 1510 48
9693 4587 75
9716 3813 73
1035 4195 74
5102 8780 66
4762 533 52
7243 4443 83
3678 5169 94
8907 5055 96
5237 1813 7
8629 6834 79
407 6565 24
9723 2996 20
4251 8376 12
8915 6457 50
2322 3909 80
8000 1162 16
6876 9144 93
7891 7674 53
8693 7386 23
216 5068 12
5312 9568 38
5403 2591 71
8212 2389 50
9006 8356 63
9977 9628 64
7766 824 2
1850 344 17
222 5219 40
1351 5463 29
8894 7878 57
7137 808 24
4022 7794 2
6510 1430 21
2906 934 23
7236 9384 48
7133 7866 64
719 287 52
6847 9215 53
2240 5227 10
6457 1656 70
9306 2341 41
8357 4771 94
1217 5243 68
9016 1982 63
2929 7699 34
8257 3349 3
6451 1309 7
1631 397 37
9103 840 2
2877 1487 90
9099 4244 20
6201 3435 26
4950 6296 46
4608 9118 26
8185 9125 1
9338 345 80
345 6106 13
4338 2219 74
5498 7569 66
3298 5331 84
6134 7078 55
3451 2945 19
4804 1741 20
660 4564 32
446 4854 7
8168 9473 2
4610 3717 20
965 3114 36
4822 8738 88
6823 6376 94
5802 7655 10
2312 5888 59
7961 2409 6
8505 4609 89
4481 2445 8
8076 4914 25
6021 1437 36
5202 4305 42
906 7376 16
6499 2282 78
1974 1424 3
7250 3598 53
8866 8422 37
5523 831 43
8410 1535 42
9337 1184 98
626 1479 22
659 5222 66
3302 3617 2
7968 1793 56
7728 9987 80
7298 4366 89
7408 3992 82
5412 2870 34
512 7467 62
5850 260 5
8924 4404 0
8930 64 27
4270 8733 87
1394 8208 57
7116 2717 12
9477 785 98
5406 2915 96
866 9531 8
9499 9422 47
664 8107 25
564 9164 23
2337 9746 52
3596 365 17
7121 9630 11
9421 8132 57
5758 1595 66
4083 9040 24
3177 866 11
3621 6929 19
6915 3091 38
460 1397 56
7613 5572 54
190 987 94
4897 8921 34
6932 4520 14
5103 6736 30
6802 5546 29
4694 3334 13
1219 2697 50
6523 4494 78
4099 4663 78
5490 8974 73
2052 5698 82
4258 5636 73
8620 409 60
3230 3873 41
2574 2047 64
2792 7902 93
3632 1143 89
6759 6845 99
1375 67 36
